paper_id,verdict,rationale,confidence
10.1001/jamanetworkopen.2025.0728,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.54033/cadpedv21n6-080,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.56726/irjmets49482,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7416/ai.2024.2617,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7717/peerj.18705,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7759/cureus.33991,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7759/cureus.31281,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7759/cureus.45161,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7759/cureus.54925,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7759/cureus.51543,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7759/cureus.87374,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7759/cureus.88680,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.amjms.2025.12.780,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.jpsychores.2024.111902,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.ctmp.2024.200175,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.jpsychores.2024.112021,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.jpsychores.2024.112023,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1001/jamanetworkopen.2024.4386,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/jbio.202300003,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/hsr2.71367,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/jbio.202200391,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/jmv.28373,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/pcn5.238,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.apmr.2022.12.184,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s00115-024-01732-3,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/pri.1972,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.bbih.2022.100485,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.brs.2023.01.232,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.bbih.2024.100733,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.bbih.2025.100963,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.heliyon.2024.e29261,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.clnesp.2022.08.029,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.ensci.2024.100537,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1017/s0033291723002921,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.rmed.2023.107362,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.mayocpiqo.2023.05.002,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-023-45072-9,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-025-23760-y,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-024-71055-5,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1080/09638288.2022.2111467,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/geroni/igaf122.4338,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/eurheartj/ehad655.2904,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/sleep/zsaf090.1410,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2022.09.28.22280467,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2023.09.09.23295208,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2022.10.10.22280907,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2022.10.07.22280732,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2024.07.04.24309908,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1111/bcp.15988,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.heliyon.2024.e37920,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2024.12.13.24318856,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1111/pcn.13716,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1136/bmjopen-2023-083224,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1177/20552076241234432,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.11606/issn.2317-0190.v31i3a225573,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1111/cts.13826,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12916-023-03237-3,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1177/27536351241227261,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12890-024-02965-3,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1177/21501319251325639,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s13287-023-03522-1,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1212/nxi.0000000000200296,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.12659/msm.950105,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.12688/f1000research.126301.1,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.12996/gmj.2023.78,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.14218/fim.2024.00043,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.17294/2330-0698.2128,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.18370/2309-4117.2023.68.44-47,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.14412/2074-2711-2021-4-88-93,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.21518/2079-701x-2022-16-18-95-99,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.21518/2079-701x-2022-16-2-76-84,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.21886/2308-6424-2022-10-4-32-42,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.21760/jaims.9.11.8,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.22605/rrh8757,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.2340/jrm-cc.v7.24581,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.25040/ntsh2024.01.17,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.26502/acbr.50170337,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.26574/maedica.2025.20.1.48,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.26717/bjstr.2022.47.007512,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.32382/fis.v15i1.54,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.29011/2577-1515.100182,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.29390/cjrt-2021-074,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.29407/js_unpgri.v9i1.19575,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.31893/health.2026001,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fmed.2023.1149922,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fdgth.2025.1504217,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fneur.2024.1393371,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fnins.2025.1637838,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fnut.2022.1034169,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fmed.2025.1649667,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fpsyg.2024.1436691,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/biomedicines12102254,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/biomedicines11113092,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/biomedicines12112445,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/biomedicines9111540,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/ijerph18083978,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fpubh.2022.945988,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/ijerph19159566,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/ijerph20043100,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/ijerph192214899,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/ijms26104582,favors_control,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm12010308,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm13185542,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm14041391,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm12196253,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm13061543,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm14113802,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jpm15060217,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm13185590,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm14134533,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/life14070864,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/life14111518,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/medicina59071211,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.35339/ic.11.3.kov,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/s23167238,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/ph15010043,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.36074/grail-of-science.17.03.2023.074,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/ph16040537,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.46235/1028-7221-13492-atc,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.4103/jfmpc.jfmpc_1177_23,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.46607/iamj09p5022021,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.4025/arqmudi.v27iespecial.68175,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.47660/cbr.2021.1877,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.5114/ada.2024.144522,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.53625/jirk.v5i3.11105,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.51793/os.2025.28.10.009,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.58854/jicm.1223171,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.53730/ijhs.v6ns8.12876,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.53445/batd.1277497,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.58727/jshr.111605,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.61453/intij.202228,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.63682/jns.v14i32s.7381,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.64719/pb.4500,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.63278/1342,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7759/cureus.81530,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.jocn.2023.09.005,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.rmed.2025.108503,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1164/ajrccm.2025.211.abstracts.a2913,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.23937/2469-5718/1510259,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.ymthe.2025.01.007,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.5812/archcid-144280,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s10103-023-03917-9,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.apmr.2024.04.014,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1097/cm9.0000000000003459,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1177/19458924221120116,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12903-023-02952-w,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.15829/1728-8800-2023-3517,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.21802/artm.2023.4.28.108,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.38109/2225-1685-2023-1-86-92,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.48047/13z65272,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.2139/ssrn.3932953,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.21518/1995-1477-2021-18-2-151-153,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/brainsci14010047,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm13175091,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/medsci10030037,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/neurosci3020021,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.bbi.2023.09.008,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.64898/2025.12.10.25342003,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s00431-026-06840-7,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s10571-026-01736-4,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s40120-026-00928-w,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.ijosm.2026.100830,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.isci.2025.114574,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-026-41182-2,favors_control,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-026-44806-9,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-026-52301-4,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s43856-026-01486-w,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-026-51787-2,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1136/bmjresp-2026-004177,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1177/19412711261418482,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1183/23120541.01434-2025,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12962-026-00748-7,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12890-026-04249-4,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1371/journal.pone.0348275,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.14739/mmt.2026.2.342420,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1556/2060.2025.00713,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.17267/2238-2704rpf.2025.e6078,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.21516/2072-0076-2025-18-4-107-112,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.2340/jrm.v58.44926,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.2340/jrm.v58.44931,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.26442/00403660.2026.03.203537,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fdgth.2025.1689846,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3389/fnut.2026.1731306,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm14248786,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jcm15062263,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/nu18111706,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/medsci14020222,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/microorganisms14040734,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.64898/2026.02.24.26347001,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.64898/2026.05.11.26352906,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/alr.23505,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/lio2.989,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1002/wjo2.183,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.healun.2023.09.012,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.jinf.2024.106406,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/eurheartj/ehae666.2625,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ofid/ofad500.478,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2021.11.17.21263608,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1101/2025.02.14.25322178,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1136/bmj-2021-069676,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1136/bmjmed-2022-000229,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12879-022-07153-4,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s12879-024-10398-w,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1371/journal.pone.0296680,favors_control,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.14412/2074-2711-2021-1-57-66,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.21037/jtd-24-503,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.2106/jbjs.oa.22.00060,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.20969/vskm.2022.15(5).22-26,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.29188/2222-8543-2021-14-3-112-118,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.30841/2786-720x.4.2024.320815,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.33619/2414-2948/103/30,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/biomedicines13092232,favors_control,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/biomedicines13112665,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/healthcare10030480,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/ijms27020832,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/jpm13071060,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/life13010226,favors_control,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/pathogens12060796,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3937/kampomed.73.214,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.4103/jfmpc.jfmpc_1221_24,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.47363/jmcn/2024(5)193,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.52403/ijshr.20230256,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.5606/kbbu.2024.88700,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7759/cureus.31009,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7150/ijms.52664,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.26442/00403660.2023.11.202488,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.3390/nu17010110,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.7759/cureus.23644,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1001/jamanetworkopen.2026.20687,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s00405-020-06520-8,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.acvdsp.2021.10.007,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1001/jamaoto.2025.1304,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.bbi.2026.106892,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.arrct.2025.100526,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.brs.2025.04.023,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1007/s11357-024-01324-8,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.bbih.2024.100736,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.clinsp.2025.100614,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.nicl.2022.103218,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.lanepe.2026.101744,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.jpsychores.2026.112605,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.nrleng.2022.06.007,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.nrl.2022.06.008,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.rehab.2023.101815,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.rehab.2024.101920,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.visres.2025.108550,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/s1473-3099(26)00242-2,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1017/s1355617723007592,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/j.medcle.2022.12.019,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1016/s1473-3099(26)00406-8,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ajrccm/aamag162.1100,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41467-026-75991-w,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1051/bioconf/20236505039,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-024-61827-4,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-024-68100-8,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1038/s41598-024-53091-3,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/eurjcn/zvag155.004,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1093/ofid/ofaf634,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1111/hex.70299,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1136/bmj.o1212,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1152/japplphysiol.00078.2023,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1177/21501319261473073,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1183/13993003.congress-2022.2629,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1177/27536351241308176,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1183/13993003.02930-2021,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1183/23120541.01552-2025,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s13063-026-09769-2,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1186/s40359-026-05149-2,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.12688/f1000research.186744.1,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.14739/2310-1210.2021.6.233891,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.12775/jehs.2022.12.03.009,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.14739/2310-1210.2021.3.229981,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1371/journal.pone.0351407,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1371/journal.pone.0351553,mixed,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.17650/1726-9784-2021-22-4-68-76,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.1177/20552076261428205,favors_treatment,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.17816/rmmar109250,inconclusive,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
10.23736/s1973-9087.22.07702-4,no_difference,Conservative projection from reconciled primary between-group results; otherwise inconclusive,
