paper_id,verdict,llm_verdict,stat_significant,primary_outcome,primary_measure,primary_value,primary_ci,primary_p,direction_basis,confidence,rationale,override_note
10.1177/0091270009338481,inconclusive,inconclusive,no,"Levodopa Cmax at steady state (Cmax,ss)",odds_ratio,1.04,0.9–1.19,,statistical,high,"Pharmacokinetic trial with no efficacy outcome; primary endpoints measure drug exposure, not clinical benefit.",
10.1159/000354408,inconclusive,inconclusive,yes,UV absorbance at 200-290 nm (corrected average),mean_difference,,,0.01,narrative,high,Laboratory physicochemical study with no clinical efficacy outcomes or patient data; cannot judge clinical benefit.,flag: primary stat-significant but LLM judged null — review
10.1177/1756286418759973,inconclusive,inconclusive,unknown,Subjective quality of initiating and maintaining sleep,mean_difference,,,,narrative,medium,Primary outcome lacks quantitative data (means/SDs absent); subjective improvement noted narratively but statistically unverifiable.,
10.1177/2333794x19884816,favors_treatment,favors_treatment,yes,Clinical Global Impression Severity (CGI),mean_difference,,,0.039,statistical,medium,CGI severity improved significantly (p=0.039); iron supplementation reduced psychiatric symptom severity at 12 weeks.,
10.1179/1753615411y.0000000002,inconclusive,inconclusive,unknown,Clinical Global Impression - Global Improvement Scale,odds_ratio,,,,narrative,high,This is a published protocol with no results reported; no efficacy data exist to judge.,
10.1179/1753615412y.0000000011,favors_treatment,favors_treatment,yes,International Restless Legs Scale (IRLS) total score change from baseline to week 6,mean_difference,-8.06,-12.96–-3.15,,statistical,high,"IRLS score significantly improved in active arm (mean difference -8.06, 95% CI -12.96 to -3.15, p=0.0021).",
10.1185/03007995.2013.841666,inconclusive,inconclusive,unknown,Bioequivalence: Cmax of unconjugated rotigotine plasma concentrations,mean_difference,,,,narrative,high,No efficacy data reported; supplementary methods only describing bioequivalence and adhesiveness study designs without results.,
10.1185/03007995.2015.1103216,no_difference,no_difference,no,International Restless Legs Syndrome Rating Scale (IRLS) sum score,mean_difference,-0.27,-2.96–2.42,,statistical,high,"Both primary outcomes showed no statistically significant between-group difference (IRLS p=0.8451, m-SIT-DS p=0.8336).",
10.1186/1471-2369-14-194,favors_treatment,favors_treatment,yes,RLS symptom severity (IRLS score),mean_difference,-11.98,,0.012,statistical,high,Primary outcome IRLS score significantly reduced in treatment (exercise) arm versus placebo (p=0.012).,
10.1186/1471-2377-10-86,inconclusive,inconclusive,unknown,,,,,,narrative,high,Single-arm open-label design with no control arm; 9.2-point placebo response from preceding trial precludes attribution.,
10.1186/1471-2377-11-48,inconclusive,inconclusive,unknown,,,,,,narrative,high,PSQ is a psychometric validation study; no primary efficacy outcome effect reported or compared between arms.,
10.1186/1472-6882-12-s1-o55,no_difference,favors_treatment,no,Sleep quality,mean_difference,,,0.05,statistical,medium,"Primary outcome sleep quality showed statistically significant improvement in yoga vs. control (p=0.05), at the threshold of significance.",downgraded: primary CI/p non-significant
10.1186/1472-6882-12-s1-p212,inconclusive,inconclusive,yes,RLS symptoms overall,mean_difference,,,0.01,statistical,high,Single-arm design with no control group; cannot distinguish treatment effect from natural history or placebo despite statistically significant within-arm improvements.,flag: primary stat-significant but LLM judged null — review
10.1186/s12883-023-03462-6,inconclusive,inconclusive,unknown,,,,,,narrative,high,Single-arm feasibility trial with no control group; cannot judge efficacy without comparator data.,
10.1186/s12905-024-03159-z,no_difference,no_difference,no,RLS score – subgroup PSST < 19 (mild PMS),mean_difference,0.86,,0.67,statistical,high,"All primary RLS outcomes showed no statistically significant between-group difference (p=0.67, 0.26, 0.62).",
10.1186/s12906-022-03814-8,no_difference,no_difference,no,Pittsburgh Sleep Quality Index (PSQI),mean_difference,1.68,,0.7,statistical,high,"Primary outcomes (PSQI, IRLS) showed no statistically significant between-group differences (p=0.7 and p=0.87).",
10.1186/s40734-015-0018-3,inconclusive,inconclusive,no,IRLS Rating Scale total score change from baseline,mean_difference,-0.5,,0.762,narrative,high,Primary outcomes incomplete: IRLS p-values reported as non-significant across comparisons; CGI-I effect estimate absent.,
10.1212/01.wnl.0000120672.94060.f1,favors_treatment,favors_treatment,yes,RLS Rating Scale score,mean_difference,-12.0,-17.0–-6.3,,statistical,high,"Primary RLS Rating Scale showed significant symptom reduction with ropinirole (mean difference −12.0, 95% CI −17 to −6.3, p<0.001).",
10.1212/01.wnl.0000124465.20878.84,mixed,mixed,yes,PLMS arousal index (periodic limb movements during sleep with arousals per hour of total sleep time),mean_difference,-9.0,,0.004,statistical,high,"PLMS arousal index favors pergolide (p=0.004), but primary sleep efficiency shows no significant difference (p=0.196).",
10.1212/01.wnl.0000147297.51023.c8,favors_treatment,favors_treatment,yes,RLS-6 Scale: Severity of RLS symptoms during the night,mean_difference,2.45,0.65–4.25,,statistical,high,"RLS-6 nocturnal severity significantly improved with cabergoline vs placebo (mean difference 2.45, 95% CI 0.65–4.25, p=0.0082).",
10.1212/01.wnl.0000237742.08297.22,favors_treatment,favors_treatment,yes,Periodic leg movements during sleep arousal index (PLMS-AI),mean_difference,-13.1,-21.3–-5.0,,statistical,high,Both co-primary outcomes significantly favored cabergoline: PLMS-AI reduced more (p=0.0024) and sleep efficiency improved more (p=0.0443).,
10.1212/01.wnl.0000325994.93782.a1,no_difference,no_difference,no,Mean change in IRLS from baseline at 4 weeks postinjection,mean_difference,4.0,,0.06,statistical,high,Primary IRLS outcome at 4 weeks showed mean difference of 4.0 points favoring BTX-A but did not reach significance (p=0.06).,
10.1212/01.wnl.0000341770.91926.cc,favors_treatment,favors_treatment,yes,IRLS total score - change from baseline,mean_difference,-6.0,-7.9–-4.1,,statistical,high,"Both coprimary outcomes significantly favored treatment: IRLS score reduction (p=0.0001) and CGI-I responder rate (OR 5.1, p=0.0001).",
10.1212/01.wnl.0000310984.45538.89,favors_treatment,favors_treatment,yes,Sensory leg discomfort (SLD) during Suggested Immobilization Test,mean_difference,,,0.032,statistical,medium,Primary outcome (sensory leg discomfort) significantly reduced with hydrocortisone vs placebo (p=0.032).,
10.1212/wnl.0000000000002649,favors_treatment,favors_treatment,yes,Total PLM-associated nocturnal SBP elevations,mean_difference,-160.34,-213.23–-107.45,,statistical,high,"Primary outcome (PLM-associated nocturnal SBP elevations) significantly reduced with rotigotine versus placebo (p<0.0001, CI excludes null).",
10.1212/wnl.0b013e3181e1ce73,favors_treatment,favors_treatment,yes,International Restless Legs Scale (IRLS) total score,mean_difference,-4.92,-9.12–-0.73,,statistical,high,"Primary IRLS outcome significantly favored pregabalin (mean difference -4.92, 95% CI -9.12–-0.73, p=0.01).",
10.1212/wnl.0b013e31826b96e4,favors_treatment,favors_treatment,yes,International RLS Study Group Rating Scale (IRLS) score change from baseline,mean_difference,-4.5,,0.0001,statistical,high,"Primary outcomes showed significant IRLS reduction, CGI-I responder improvement, and lower augmentation rates versus comparators.",
10.1212/wnl.0b013e3182242d91,favors_treatment,favors_treatment,yes,Visual Analogue Scale for RLS symptom severity (previous night leg/arm discomfort),mean_difference,-1.8,,0.0075,statistical,high,"Pramipexole superior to bromocriptine on VAS (p=0.0075) and PLMS index (p=0.0009), both primary outcomes.",
10.1212/wnl.51.1.311-b,favors_treatment,favors_treatment,yes,Periodic Leg Movement during Sleep (PLMS) index,mean_difference,-63.8,,0.005,statistical,high,"Primary outcome (PLMS index) showed statistically significant improvement with pramipexole (mean difference −63.8, p=0.005).",
10.1212/wnl.51.4.1221,favors_treatment,favors_treatment,yes,Restless Legs Syndrome Rating Scale (RLSRS) total score,mean_difference,-9.2,,0.0001,statistical,high,"RLSRS improved significantly from 17.0 to 7.8 (p<0.0001), a clinically meaningful reduction in symptom severity.",
10.1212/wnl.52.5.944,favors_treatment,favors_treatment,yes,"PLM index (periodic leg movements per hour of time in bed, during sleep and wakefulness)",mean_difference,-49.3,,0.0001,statistical,high,"All three primary outcomes highly significant: PLM index reduced (p<0.0001), total sleep time increased (p<0.0001), sleep quality improved (p<0.0001).",
10.12659/msm.900520,favors_treatment,favors_treatment,yes,IRLS score change from baseline,mean_difference,-6.57,,0.0,statistical,high,IRLS score decreased significantly more with IV iron (-6.57) than placebo (p<0.001).,
10.1212/wnl.51.6.1599,no_difference,favors_treatment,no,PLMS per hour (periodic limb movements of sleep per hour),mean_difference,,,0.05,statistical,high,"All four primary outcomes significantly favored pergolide over placebo (p≤0.05), including PLMS reduction, sleep efficiency improvement, RLS symptom reduction, and global improvement.",downgraded: primary CI/p non-significant
10.13078/jksrs.14004,favors_treatment,favors_treatment,yes,International Restless Legs Syndrome Severity Scale (IRLS),mean_difference,-14.87,,0.001,statistical,high,"Primary outcome IRLS improved significantly (29.5→14.6, p<0.001); lower scores indicate symptom reduction.",
10.12669/pjms.40.5.8400,no_difference,favors_treatment,no,International Restless Legs Scale (IRLS) score,mean_difference,-5.23,,0.05,statistical,medium,"Primary IRLS outcome favored combination (mean diff -5.23, p=0.05), but open-label design introduces bias risk.",downgraded: primary CI/p non-significant
10.12968/ijtr.2017.0132,favors_treatment,favors_treatment,yes,International Restless Legs Syndrome Study Group Rating Scale score,mean_difference,4.6,,0.0,statistical,high,"Primary outcome (IRLS) showed statistically significant improvement in treatment arm (mean difference 4.6, p<0.001).",
10.13703/j.0255-2930.2016.06.011,no_difference,favors_treatment,no,International Restless Legs Syndrome Study Group Rating Scale (IRLS) total score,mean_difference,-1.22,,0.05,statistical,medium,Both primary outcomes (IRLS and PSQI) showed statistically significant improvements favoring moxibustion (p=0.05 each).,downgraded: primary CI/p non-significant
10.1371/journal.pone.0101003,favors_treatment,favors_treatment,yes,Proportion of screened patients identified as at risk of any sleep disorder and referred,odds_ratio,3.22,1.7–6.3,,statistical,high,"Primary outcomes: RA+ identified significantly more at-risk patients (OR 3.22, p=0.0001) and OSA risk (OR 3.4, p=0.001).",
10.1371/journal.pone.0174793,inconclusive,inconclusive,yes,Number of beads drawn before making a decision (drawing behaviour),mean_difference,,,0.001,statistical,high,No active treatment intervention tested; observational comparison of patient subgroups vs controls lacks causal design.,flag: primary stat-significant but LLM judged null — review
10.1371/journal.pone.0230951,favors_treatment,favors_treatment,yes,International Restless Legs Severity Scale (IRLSS),mean_difference,-9.0,-16.3–-1.7,,statistical,high,"Primary outcome (IRLSS) significantly improved in massager arm vs control (MD -9.0, 95% CI -16.3–-1.7, p=0.017).",
10.1378/chest.08-1665,favors_treatment,favors_treatment,yes,International Restless Legs Syndrome Study Group Severity Scale (IRLSSS),mean_difference,-5.7,,0.006,statistical,high,"Both primary outcomes (IRLSSS p=0.006, JHRLSS p=0.01) showed statistically significant improvements favoring therapeutic PCD.",
10.14710/nmjn.v12i3.46307,no_difference,no_difference,no,Severity of Restless Legs Syndrome,mean_difference,0.89,-1.14–2.91,,statistical,high,"Primary RLS severity outcome was null (p=0.05, 95% CI crosses zero); summary claims contradict registered primary.",
10.15171/jrip.2017.22,inconclusive,inconclusive,yes,Severity of restless legs syndrome symptoms,mean_difference,-6.17,,0.001,statistical,high,Single-arm design without control arm prevents causal attribution despite statistically significant within-arm improvement.,flag: primary stat-significant but LLM judged null — review
10.1515/med-2024-1125,no_difference,no_difference,no,CSHQ Total Score,mean_difference,,,0.919,statistical,high,Primary outcome (CSHQ Total Score) showed no significant between-group difference (p=0.919).,
10.15171/jrip.2019.20,favors_treatment,favors_treatment,yes,Severity of RLS symptoms,mean_difference,-2.68,,0.001,statistical,high,Vibration therapy significantly improved both primary outcomes (RLS severity and sleep quality) versus massage comparator (p=0.001 each).,
10.15171/npj.2018.22,inconclusive,inconclusive,yes,RLS symptom severity score (standardized questionnaire),mean_difference,-4.95,,0.04,statistical,high,No between-group comparison reported; within-arm gabapentin p=0.04 but placebo p=0.09 with similar magnitude changes.,flag: primary stat-significant but LLM judged null — review
10.15406/ogij.2020.11.00495,favors_treatment,favors_treatment,yes,Numeric Pain Rating Scale (NPRS),mean_difference,-2.67,,0.0001,statistical,high,Both primary outcomes significantly favored TENS+stretching: NPRS (p=0.0001) and RLS questionnaire (p=0.0001).,
10.15171/npj.2018.27,favors_treatment,favors_treatment,unknown,Pittsburgh Sleep Quality Index (PSQI) total score,mean_difference,,,,narrative,high,"PSQI total score significantly improved in vitamin C vs placebo (p=0.0001), with mean reduction from 7.36 to ~4.0.",
10.15406/ppij.2016.04.00079,inconclusive,inconclusive,unknown,,,,,,narrative,high,Single-arm design with no control group prevents causal inference; primary outcome lacks statistical significance testing.,
10.1590/1806-9282.20240145,no_difference,no_difference,no,Restless Legs Syndrome Severity Rating Scale (IRLSSG),mean_difference,0.28,,0.843,statistical,high,"Primary IRLSSG outcome shows mean difference 0.28 (p=0.843), not statistically significant.",
10.16965/ijpr.2017.176,favors_treatment,favors_treatment,yes,Perceived Stress Scale score,mean_difference,-6.65,,0.001,statistical,high,"Both primary outcomes (stress PSS -6.65, fatigue FSS -12.65) were statistically significant (p=0.001) favoring exercise+yoga intervention.",
10.17795/nmsjournal29617,no_difference,favors_treatment,no,Restless Leg Syndrome severity score,mean_difference,-0.49,,0.76,statistical,high,Primary IRLS score decreased significantly more in intervention (-10.0) vs control (p<0.0001 between-group).,downgraded: primary CI/p non-significant
10.20969/vskm.2025.18(2).24-28,favors_treatment,favors_treatment,yes,Plasma 25(OH)D concentration (vitamin D level),mean_difference,17.8,,0.001,statistical,high,"Primary outcome (vitamin D level) showed statistically significant improvement in treatment arm (mean difference +17.8 ng/mL, p=0.001).",
10.18203/2320-6012.ijrms20161779,no_difference,favors_treatment,no,RLS symptom severity score (Restless Legs Syndrome Rating Scale),mean_difference,-0.54,,0.6,narrative,medium,"Narrative reports significant between-group RLS score reductions (exercise: 23.95→10.44; control: 24.49→25.19, p=0.001), despite conflicting point estimate.",downgraded: primary CI/p non-significant
10.2147/jprls.s40354,favors_treatment,favors_treatment,yes,Medical Outcomes Study Sleep Problems Index II (MOS-II),mean_difference,-7.09,-12.92–-0.27,,statistical,high,"Primary outcome MOS-II sleep improved significantly more with vibrating pads (mean difference -7.09, 95% CI excludes null, p=0.02).",
10.2147/jprls.s40804,no_difference,favors_treatment,no,MOS Sleep Scale - Sleep Disturbance Domain,mean_difference,,,0.05,statistical,high,"Primary MOS Sleep Scale Sleep Disturbance Domain significantly improved with GEn vs placebo (p=0.05, lower is better).",downgraded: primary CI/p non-significant
10.2147/jprls.s53015,favors_treatment,favors_treatment,yes,IRLS Total Score,mean_difference,-7.2,,0.001,statistical,high,"Primary IRLS Total Score showed statistically significant improvement favoring NIR treatment (mean difference −7.2, p=0.001).",
10.2165/11634870-000000000-00000,favors_treatment,favors_treatment,yes,Change from baseline in IRLS total score,mean_difference,-4.3,-6.01–-2.52,,statistical,high,"GEn 600 mg significantly reduced IRLS score (p<0.0001, CI excludes 0) and improved CGI-I responder rates (p<0.0001).",
10.2147/nss.s448579,inconclusive,inconclusive,yes,Phase Difference (dynamic cerebral autoregulation),mean_difference,-13.03,,0.001,statistical,high,Quasi-experimental design with cross-sectional primary comparison (RLS groups vs controls) lacks randomization; treatment substudy is uncontrolled open-label.,flag: primary stat-significant but LLM judged null — review
10.2174/0118746136268741240328062217,no_difference,no_difference,unknown,,,,,,statistical,high,"Primary outcomes (sleep quality, quality of life) showed no between-group effect; statistical significance absent.",
10.2169/internalmedicine.45.1555,favors_treatment,favors_treatment,yes,IRLSSG Rating Scale Version 2.2 total score,mean_difference,-14.8,,0.028,statistical,medium,"Primary IRLSSG Rating Scale score improved significantly (Δ = -14.8, p=0.028), indicating reduced symptom severity.",
10.22038/ijogi.2020.16880,no_difference,no_difference,no,Pittsburgh Sleep Quality Index total score,mean_difference,0.92,,0.072,statistical,high,"Primary PSQI outcome showed no significant between-group difference (p=0.329), despite within-group improvements.",
10.22038/ebcj.2020.51306.2366,no_difference,no_difference,no,Severity of restless legs syndrome,mean_difference,2.6,,0.09,statistical,high,Primary outcome showed no significant between-group difference (p=0.09); both arms improved similarly.,
10.22399/ijcesen.1243,inconclusive,inconclusive,unknown,Restless Legs Syndrome severity (IRLS scale),mean_difference,,,,narrative,high,Primary IRLS outcome numeric data absent; only oxidative stress biomarkers (secondary) reported with between-group differences.,
10.22541/au.162935801.10999591/v1,no_difference,favors_treatment,no,Restless Legs Syndrome Severity Grading Scale,mean_difference,,,0.05,statistical,medium,"Both primary outcomes (RLS Severity, Sleep Quality) significantly improved in intervention vs control (p<0.001).",downgraded: primary CI/p non-significant
10.22541/au.167368683.36924943/v1,inconclusive,inconclusive,unknown,Sleep Quality,mean_difference,,,,narrative,low,Abstract-only preprint with no quantitative primary outcome data available for extraction or verification.,
10.24198/jkp.v5i1.349,favors_treatment,favors_treatment,yes,RLS scale (IRLS Scale),mean_difference,-3.16,,0.035,statistical,medium,"IRLS score decreased 3.16 points more in treatment vs control (p=0.035), favoring intervention for RLS severity reduction.",
10.24252/join.v3i2.3673,no_difference,no_difference,yes,Restless Legs Syndrome severity scale,mean_difference,0.3,,0.001,statistical,medium,Between-group difference of 0.3 points is not statistically significant; no formal between-group comparison reported.,flag: primary stat-significant but LLM judged null — review
10.25236/bemes.2018.021,no_difference,no_difference,no,RLS severity score,mean_difference,-0.05,,0.824,statistical,high,"Primary RLS severity score showed no significant difference (p=0.824), despite narrative claims of benefit.",
10.29252/qums.12.8.48,favors_treatment,favors_treatment,yes,Restless legs syndrome severity score,mean_difference,-5.7,,0.001,statistical,medium,"RLS severity significantly reduced in treatment arm (mean difference -5.7, p=0.001) versus control; quasi-experimental design limits confidence.",
10.30978/unj2018-3-46,no_difference,no_difference,no,Periodic Limb Movement Index (PLMI) during sleep measured by actigraphy,mean_difference,-2.08,,0.05,statistical,high,Primary PLMI outcome shows borderline significance (p=0.05) with modest superiority for combination arm; equivalently interpretable as null.,
10.3109/07853890.2015.1025825,favors_treatment,favors_treatment,yes,IRLS total score change from baseline (no-to-moderate sleep disturbance subgroup),mean_difference,-4.6,,0.001,statistical,high,Both GEn doses significantly reduced IRLS scores and increased CGI-I responder rates vs placebo across subgroups (all p<0.01).,
10.3109/00207454.2011.602774,inconclusive,inconclusive,yes,International Restless Legs Syndrome Scale (IRLSS),mean_difference,-5.75,-10.83–-0.674,,statistical,high,Single-arm pilot with no control group; primary outcome IRLSS significant at Week 4 but not Week 12; uncontrolled design prevents efficacy judgment.,flag: primary stat-significant but LLM judged null — review
10.3109/09593985.2010.502210,no_difference,no_difference,no,International Restless Legs Syndrome Study Group rating scale (IRLS) score,mean_difference,2.3,,0.31,statistical,high,"Primary IRLS outcome showed no significant difference between arms (p=0.31), despite both improving from baseline.",
10.3109/09593985.2010.511440,no_difference,no_difference,no,International RLS Rating Scale (IRLS) score,mean_difference,-2.2,,0.09,statistical,high,"Primary IRLS outcome p=0.09 fails significance threshold (p<0.05), despite favorable point estimate.",
10.3109/09593985.2015.1087613,inconclusive,inconclusive,yes,International Restless Legs Syndrome Rating Scale (IRLSRS),mean_difference,9.7,6.2–13.2,,statistical,high,Single-arm pre-post design without control group cannot exclude placebo/history effects despite significant IRLSRS improvement.,flag: primary stat-significant but LLM judged null — review
10.3121/cmr.2018.1389,no_difference,no_difference,no,RLS severity score,mean_difference,-0.4,,0.498,statistical,high,"Primary outcome (IRLSRS) showed no significant difference between arms (MD=-0.4, p=0.498).",
10.3122/jabfm.19.5.487,no_difference,no_difference,no,International RLS Study Group (IRLSSG) severity scale total score,mean_difference,-1.9,,0.464,statistical,high,"Primary outcome (IRLSSG) showed no significant difference (mean_difference = -1.9, p=0.464).",
10.3122/jabfm.2011.04.100173,favors_treatment,favors_treatment,yes,IRLSSG severity score,mean_difference,-4.4,,0.032,statistical,medium,"Primary IRLSSG score showed significant mean difference favoring bupropion (p=0.032), indicating symptom reduction.",
10.3122/jabfm.2018.05.180065,no_difference,no_difference,no,International Restless Legs Syndrome Rating Scale (IRLS) score,mean_difference,-2.8,-8.9–3.4,,statistical,high,Primary IRLS outcome was null (p=0.4); VAS p=0.003 lacks sufficient magnitude/context for favors_treatment.,
10.32598/cmja.12.2.1162.1,no_difference,no_difference,no,Severity of Restless Legs Syndrome,mean_difference,0.2,,0.32,statistical,high,"Both primary outcomes showed no statistically significant between-group difference (RLS p=0.32, sleep p=0.76).",
10.33588/rn.2909.99317,favors_treatment,favors_treatment,yes,Sleep efficiency,mean_difference,20.2,,0.01,statistical,high,"All three primary outcomes significantly favored ropinirole: improved sleep efficiency and total sleep time, reduced periodic limb movements.",
10.3389/fneur.2021.786408,mixed,mixed,yes,International Restless Legs Scale (IRLS) score,mean_difference,-5.57,,0.001,statistical,medium,IRLS improved significantly (p=0.001) but RLS VAS did not (p=0.139); co-primary outcomes conflict.,
10.33755/jkk.v12i1.955,no_difference,no_difference,no,International RLS Severity Scale (IRLS) total score,mean_difference,-0.6,-2.3–1.1,,statistical,high,"Primary IRLS outcome was not statistically significant (p=0.52, CI includes null).",
10.3389/fnins.2016.00374,favors_control,favors_control,yes,Stimulus-response learning accuracy,mean_difference,,,0.025,statistical,high,"Pramipexole significantly reduced stimulus-response learning accuracy (p=0.025) versus placebo, indicating cognitive impairment.",
10.3389/fnins.2020.00873,inconclusive,inconclusive,yes,International RLS Rating Scale (IRLS-RS),mean_difference,-12.2,,5.09e-06,statistical,high,Primary outcomes show within-arm significance but lack reported between-arm comparisons; efficacy cannot be judged.,flag: primary stat-significant but LLM judged null — review
10.3390/geriatrics6040099,favors_treatment,favors_treatment,yes,Severity of Restless Legs Syndrome,mean_difference,-2.71,,0.01,statistical,high,"Aromatherapy massage significantly reduced RLS severity vs. placebo (p=0.001), meeting primary efficacy endpoint.",
10.3390/nu12051313,no_difference,no_difference,unknown,,,,,,statistical,high,Primary outcome (RLS prevalence) showed no between-group difference; lack of placebo control limits causal inference.,
10.34172/jnp.2020.25,favors_treatment,favors_treatment,yes,Rate of improvement in RLS severity (change from baseline),mean_difference,3.8,,0.036,statistical,high,Primary outcome: rate of improvement in RLS severity significantly greater with pramipexole vs gabapentin (p=0.036).,
10.3390/toxins10100401,favors_treatment,favors_treatment,yes,International Restless Legs Syndrome Score (IRLS) — categorical improvement from severe to mild/moderate,odds_ratio,,,0.0036,statistical,high,Primary IRLS outcome showed statistically significant improvement (p=0.0036) from severe to mild/moderate in incobotulinumtoxinA arm.,
10.37063/jurnalantarakeperawatan.v3i3.396,inconclusive,inconclusive,unknown,RLS symptom severity (IRLSSG score),mean_difference,-6.3,,,narrative,low,No p-value or formal statistical test reported; high bias risk precludes confident efficacy judgment despite favorable point estimate.,
10.37551/s2254-28842021037,favors_treatment,favors_treatment,unknown,Restless Legs Syndrome severity score,mean_difference,-6.08,,,statistical,medium,IRLSSG scores decreased 6.08 points more in PMR vs control; lower scores favor treatment on this symptom-severity domain.,
10.3822/ijtmb.v15i2.705,no_difference,no_difference,no,Restless Leg Syndrome severity score,mean_difference,-0.23,,0.23,statistical,high,"Primary outcomes at 1-month follow-up showed no significant between-group differences (RLS p=0.23, sleep p=0.89).",
10.3923/ijp.2025.131.137,no_difference,no_difference,no,International Restless Legs Syndrome Scale (IRLS) score,mean_difference,-0.33,,0.05,statistical,high,Primary IRLS outcome at p=0.05 (borderline significance) with minimal absolute difference; open-label design with subjective measures raises bias concerns.,
10.3844/amjsp.2011.104.110,inconclusive,inconclusive,unknown,,,,,,narrative,high,No control arm and no between-group comparisons on primary insomnia outcome; causal inference impossible.,
10.3988/jcn.2025.0092,no_difference,no_difference,no,International Restless Legs Scale (IRLS) score change from baseline,mean_difference,1.5,,0.42,statistical,high,Primary IRLS outcome showed no significant between-group difference (p=0.420); pregabalin and placebo arms were essentially equivalent.,
10.3988/jcn.2017.13.4.340,favors_treatment,favors_treatment,yes,International Restless Legs Syndrome Severity Scale (IRLS) score,mean_difference,-16.42,,0.028,statistical,high,IRLS score reduced 16.42 points (p=0.028); lower is better for symptom severity.,
10.4009/jsdt.36.207,no_difference,favors_treatment,no,PLM frequency (periodic limb movements per 30 minutes) — Holter ECG recording,mean_difference,-25.4,,0.05,statistical,medium,"Primary PLM frequency decreased significantly from 31.0 to 5.6 per 30 min (p<0.05), favoring pergolide treatment.",downgraded: primary CI/p non-significant
10.4009/jsdt.44.1155,inconclusive,inconclusive,yes,International Restless Legs Syndrome Rating Scale (IRLS) total score,mean_difference,-10.3,,0.001,statistical,high,Single-arm pre-post design with no control group prevents causal inference despite significant within-arm improvement.,flag: primary stat-significant but LLM judged null — review
10.4103/0366-6999.159344,inconclusive,inconclusive,yes,International RLS Rating Scale (IRLS-RS),mean_difference,-12.65,,0.0,statistical,high,Single-arm uncontrolled design precludes causal attribution despite significant IRLS-RS improvement (p<0.001).,flag: primary stat-significant but LLM judged null — review
10.4065/81.1.17,favors_treatment,favors_treatment,yes,International Restless Legs Scale (IRLS) total score,mean_difference,-2.2,-3.6–-0.7,,statistical,high,"IRLS total score significantly reduced in ropinirole arm (mean difference −2.2, 95% CI −3.6 to −0.7, p=0.003).",
10.4103/0972-2327.194424,mixed,mixed,yes,International Restless Legs Scale (IRLS) severity score,mean_difference,,,0.001,statistical,high,"Ropinirole significantly reduced IRLS severity (p=0.001) versus comparators, but RLSQoL showed no between-group difference (p=0.28).",
10.4103/1735-9066.180381,favors_treatment,favors_treatment,yes,Restless leg syndrome severity score,mean_difference,-15.93,,0.001,statistical,high,"Primary outcome (RLS severity) significantly improved in treatment vs. control (p=0.001), with clinically meaningful score reductions.",
10.4103/ijnmr.ijnmr_133_18,no_difference,favors_treatment,no,RLS severity score,mean_difference,3.06,,0.05,statistical,high,"Primary outcome RLS severity showed statistically significant between-group difference (p=0.05, t=14.03) favoring cool dialysate.",downgraded: primary CI/p non-significant
10.4103/jmh.jmh_25_18,no_difference,no_difference,no,Restless Legs Syndrome Quality of Life Score,mean_difference,0.23,,0.937,statistical,high,"Primary RLSQoL outcome showed non-significant between-group difference (p=0.937, MD=0.23), indicating comparable efficacy.",
10.4103/jmh.jmh_26_18,mixed,mixed,no,International Restless Leg Syndrome Scale (IRLSS) total score,mean_difference,-1.46,,0.356,statistical,high,"IRLSS total score null (p=0.356), but RLS frequency favors nortriptyline (p=0.006); conflicting primary outcomes.",
10.4414/smw.2011.13274,favors_treatment,favors_treatment,yes,"Periodic Limb Movement Index (PLM index, PLMI)",mean_difference,-3.8,,0.00015,statistical,high,"Primary PLM index showed statistically significant superiority for pramipexole (mean difference −3.8, p=0.00015).",
10.4172/2161-0959.1000128,no_difference,no_difference,unknown,"Within-arm change in IRLS score (biotin group, pre vs post)",mean_difference,,,,narrative,high,Between-group IRLS difference was not statistically significant; both arms improved similarly despite biotin improving biomarkers.,
10.5114/areh.2025.154337,no_difference,no_difference,no,International Restless Legs Syndrome Rating Scale total score,mean_difference,5.0,,0.226,statistical,high,All three primary outcomes showed no statistically significant between-group differences (p>0.20); within-group improvements do not establish treatment superiority.,
10.53730/ijhs.v6ns6.13109,favors_treatment,favors_treatment,yes,Total RLS Symptoms Severity Score,mean_difference,-4.43,,0.001,statistical,high,"Primary RLS severity score improved significantly more with stretching (mean −17.33) than thermotherapy (mean −12.84), p=0.001.",
10.54393/pbmj.v9i1.1328,inconclusive,inconclusive,unknown,,,,,,narrative,high,Single-arm pre-post design lacks control group; cannot distinguish intervention effect from natural history or placebo.,
10.52783/jchr.v15.i6.10944,mixed,mixed,yes,Pain severity (Visual Analog Scale),mean_difference,-2.17,,0.001764,statistical,high,"Pain favors treatment (p=0.002), but sleep shows no difference (p=0.88) and anxiety is non-significant (p=0.084).",
10.5505/amj.2020.02703,no_difference,no_difference,no,RLS Severity Scale Total Score (HBSSS / IRLSSG Severity Scale),mean_difference,-3.25,,0.598,statistical,high,"Primary outcome (IRLS total score, arm1 vs arm2) showed no significant difference (p=0.598).",
10.5664/jcsm.10536,favors_treatment,favors_treatment,unknown,International RLS Study Group Rating Scale (IRLS) total score,mean_difference,-4.5,,,statistical,high,Primary outcome (IRLS) showed statistically significant improvement with NPNS (−4.5 points) versus sham.,
